lon;lat
-5.0;40.0
-5.0;40.03439880201911
-5.0;40.068780262485156
-5.0;40.10314437776663
-5.0;40.1374911442588
-5.0;40.171820558383715
-5.0;40.20613261659013
-5.0;40.24042731535354
-5.0;40.27470465117608
-5.0;40.308964620586515
-5.0;40.343207220140215
-5.0;40.37743244641913
-5.0;40.411640296031756
-5.0;40.44583076561307
-5.0;40.48000385182452
-5.0;40.51415955135401
-5.0;40.548297860915845
-5.0;40.58241877725071
-5.0;40.6165222971256
-5.0;40.65060841733385
-5.0;40.68467713469507
-5.0;40.718728446055096
-5.0;40.75276234828597
-5.0;40.78677883828594
-5.0;40.820777912979345
-5.0;40.854759569316684
-5.0;40.88872380427453
-5.0;40.92267061485545
-5.0;40.956599998088066
-5.0;40.99051195102699
-4.955084235794025;40.0
-4.955084235794025;40.03439880201911
-4.955084235794025;40.068780262485156
-4.955084235794025;40.10314437776663
-4.955084235794025;40.1374911442588
-4.955084235794025;40.171820558383715
-4.955084235794025;40.20613261659013
-4.955084235794025;40.24042731535354
-4.955084235794025;40.27470465117608
-4.955084235794025;40.308964620586515
-4.955084235794025;40.343207220140215
-4.955084235794025;40.37743244641913
-4.955084235794025;40.411640296031756
-4.955084235794025;40.44583076561307
-4.955084235794025;40.48000385182452
-4.955084235794025;40.51415955135401
-4.955084235794025;40.548297860915845
-4.955084235794025;40.58241877725071
-4.955084235794025;40.6165222971256
-4.955084235794025;40.65060841733385
-4.955084235794025;40.68467713469507
-4.955084235794025;40.718728446055096
-4.955084235794025;40.75276234828597
-4.955084235794025;40.78677883828594
-4.955084235794025;40.820777912979345
-4.955084235794025;40.854759569316684
-4.955084235794025;40.88872380427453
-4.955084235794025;40.92267061485545
-4.955084235794025;40.956599998088066
-4.955084235794025;40.99051195102699
-4.910168471588047;40.0
-4.910168471588047;40.03439880201911
-4.910168471588047;40.068780262485156
-4.910168471588047;40.10314437776663
-4.910168471588047;40.1374911442588
-4.910168471588047;40.171820558383715
-4.910168471588047;40.20613261659013
-4.910168471588047;40.24042731535354
-4.910168471588047;40.27470465117608
-4.910168471588047;40.308964620586515
-4.910168471588047;40.343207220140215
-4.910168471588047;40.37743244641913
-4.910168471588047;40.411640296031756
-4.910168471588047;40.44583076561307
-4.910168471588047;40.48000385182452
-4.910168471588047;40.51415955135401
-4.910168471588047;40.548297860915845
-4.910168471588047;40.58241877725071
-4.910168471588047;40.6165222971256
-4.910168471588047;40.65060841733385
-4.910168471588047;40.68467713469507
-4.910168471588047;40.718728446055096
-4.910168471588047;40.75276234828597
-4.910168471588047;40.78677883828594
-4.910168471588047;40.820777912979345
-4.910168471588047;40.854759569316684
-4.910168471588047;40.88872380427453
-4.910168471588047;40.92267061485545
-4.910168471588047;40.956599998088066
-4.910168471588047;40.99051195102699
-4.865252707382072;40.0
-4.865252707382072;40.03439880201911
-4.865252707382072;40.068780262485156
-4.865252707382072;40.10314437776663
-4.865252707382072;40.1374911442588
-4.865252707382072;40.171820558383715
-4.865252707382072;40.20613261659013
-4.865252707382072;40.24042731535354
-4.865252707382072;40.27470465117608
-4.865252707382072;40.308964620586515
-4.865252707382072;40.343207220140215
-4.865252707382072;40.37743244641913
-4.865252707382072;40.411640296031756
-4.865252707382072;40.44583076561307
-4.865252707382072;40.48000385182452
-4.865252707382072;40.51415955135401
-4.865252707382072;40.548297860915845
-4.865252707382072;40.58241877725071
-4.865252707382072;40.6165222971256
-4.865252707382072;40.65060841733385
-4.865252707382072;40.68467713469507
-4.865252707382072;40.718728446055096
-4.865252707382072;40.75276234828597
-4.865252707382072;40.78677883828594
-4.865252707382072;40.820777912979345
-4.865252707382072;40.854759569316684
-4.865252707382072;40.88872380427453
-4.865252707382072;40.92267061485545
-4.865252707382072;40.956599998088066
-4.865252707382072;40.99051195102699
-4.820336943176096;40.0
-4.820336943176096;40.03439880201911
-4.820336943176096;40.068780262485156
-4.820336943176096;40.10314437776663
-4.820336943176096;40.1374911442588
-4.820336943176096;40.171820558383715
-4.820336943176096;40.20613261659013
-4.820336943176096;40.24042731535354
-4.820336943176096;40.27470465117608
-4.820336943176096;40.308964620586515
-4.820336943176096;40.343207220140215
-4.820336943176096;40.37743244641913
-4.820336943176096;40.411640296031756
-4.820336943176096;40.44583076561307
-4.820336943176096;40.48000385182452
-4.820336943176096;40.51415955135401
-4.820336943176096;40.548297860915845
-4.820336943176096;40.58241877725071
-4.820336943176096;40.6165222971256
-4.820336943176096;40.65060841733385
-4.820336943176096;40.68467713469507
-4.820336943176096;40.718728446055096
-4.820336943176096;40.75276234828597
-4.820336943176096;40.78677883828594
-4.820336943176096;40.820777912979345
-4.820336943176096;40.854759569316684
-4.820336943176096;40.88872380427453
-4.820336943176096;40.92267061485545
-4.820336943176096;40.956599998088066
-4.820336943176096;40.99051195102699
-4.775421178970119;40.0
-4.775421178970119;40.03439880201911
-4.775421178970119;40.068780262485156
-4.775421178970119;40.10314437776663
-4.775421178970119;40.1374911442588
-4.775421178970119;40.171820558383715
-4.775421178970119;40.20613261659013
-4.775421178970119;40.24042731535354
-4.775421178970119;40.27470465117608
-4.775421178970119;40.308964620586515
-4.775421178970119;40.343207220140215
-4.775421178970119;40.37743244641913
-4.775421178970119;40.411640296031756
-4.775421178970119;40.44583076561307
-4.775421178970119;40.48000385182452
-4.775421178970119;40.51415955135401
-4.775421178970119;40.548297860915845
-4.775421178970119;40.58241877725071
-4.775421178970119;40.6165222971256
-4.775421178970119;40.65060841733385
-4.775421178970119;40.68467713469507
-4.775421178970119;40.718728446055096
-4.775421178970119;40.75276234828597
-4.775421178970119;40.78677883828594
-4.775421178970119;40.820777912979345
-4.775421178970119;40.854759569316684
-4.775421178970119;40.88872380427453
-4.775421178970119;40.92267061485545
-4.775421178970119;40.956599998088066
-4.775421178970119;40.99051195102699
-4.730505414764143;40.0
-4.730505414764143;40.03439880201911
-4.730505414764143;40.068780262485156
-4.730505414764143;40.10314437776663
-4.730505414764143;40.1374911442588
-4.730505414764143;40.171820558383715
-4.730505414764143;40.20613261659013
-4.730505414764143;40.24042731535354
-4.730505414764143;40.27470465117608
-4.730505414764143;40.308964620586515
-4.730505414764143;40.343207220140215
-4.730505414764143;40.37743244641913
-4.730505414764143;40.411640296031756
-4.730505414764143;40.44583076561307
-4.730505414764143;40.48000385182452
-4.730505414764143;40.51415955135401
-4.730505414764143;40.548297860915845
-4.730505414764143;40.58241877725071
-4.730505414764143;40.6165222971256
-4.730505414764143;40.65060841733385
-4.730505414764143;40.68467713469507
-4.730505414764143;40.718728446055096
-4.730505414764143;40.75276234828597
-4.730505414764143;40.78677883828594
-4.730505414764143;40.820777912979345
-4.730505414764143;40.854759569316684
-4.730505414764143;40.88872380427453
-4.730505414764143;40.92267061485545
-4.730505414764143;40.956599998088066
-4.730505414764143;40.99051195102699
-4.685589650558168;40.0
-4.685589650558168;40.03439880201911
-4.685589650558168;40.068780262485156
-4.685589650558168;40.10314437776663
-4.685589650558168;40.1374911442588
-4.685589650558168;40.171820558383715
-4.685589650558168;40.20613261659013
-4.685589650558168;40.24042731535354
-4.685589650558168;40.27470465117608
-4.685589650558168;40.308964620586515
-4.685589650558168;40.343207220140215
-4.685589650558168;40.37743244641913
-4.685589650558168;40.411640296031756
-4.685589650558168;40.44583076561307
-4.685589650558168;40.48000385182452
-4.685589650558168;40.51415955135401
-4.685589650558168;40.548297860915845
-4.685589650558168;40.58241877725071
-4.685589650558168;40.6165222971256
-4.685589650558168;40.65060841733385
-4.685589650558168;40.68467713469507
-4.685589650558168;40.718728446055096
-4.685589650558168;40.75276234828597
-4.685589650558168;40.78677883828594
-4.685589650558168;40.820777912979345
-4.685589650558168;40.854759569316684
-4.685589650558168;40.88872380427453
-4.685589650558168;40.92267061485545
-4.685589650558168;40.956599998088066
-4.685589650558168;40.99051195102699
-4.640673886352191;40.0
-4.640673886352191;40.03439880201911
-4.640673886352191;40.068780262485156
-4.640673886352191;40.10314437776663
-4.640673886352191;40.1374911442588
-4.640673886352191;40.171820558383715
-4.640673886352191;40.20613261659013
-4.640673886352191;40.24042731535354
-4.640673886352191;40.27470465117608
-4.640673886352191;40.308964620586515
-4.640673886352191;40.343207220140215
-4.640673886352191;40.37743244641913
-4.640673886352191;40.411640296031756
-4.640673886352191;40.44583076561307
-4.640673886352191;40.48000385182452
-4.640673886352191;40.51415955135401
-4.640673886352191;40.548297860915845
-4.640673886352191;40.58241877725071
-4.640673886352191;40.6165222971256
-4.640673886352191;40.65060841733385
-4.640673886352191;40.68467713469507
-4.640673886352191;40.718728446055096
-4.640673886352191;40.75276234828597
-4.640673886352191;40.78677883828594
-4.640673886352191;40.820777912979345
-4.640673886352191;40.854759569316684
-4.640673886352191;40.88872380427453
-4.640673886352191;40.92267061485545
-4.640673886352191;40.956599998088066
-4.640673886352191;40.99051195102699
-4.595758122146215;40.0
-4.595758122146215;40.03439880201911
-4.595758122146215;40.068780262485156
-4.595758122146215;40.10314437776663
-4.595758122146215;40.1374911442588
-4.595758122146215;40.171820558383715
-4.595758122146215;40.20613261659013
-4.595758122146215;40.24042731535354
-4.595758122146215;40.27470465117608
-4.595758122146215;40.308964620586515
-4.595758122146215;40.343207220140215
-4.595758122146215;40.37743244641913
-4.595758122146215;40.411640296031756
-4.595758122146215;40.44583076561307
-4.595758122146215;40.48000385182452
-4.595758122146215;40.51415955135401
-4.595758122146215;40.548297860915845
-4.595758122146215;40.58241877725071
-4.595758122146215;40.6165222971256
-4.595758122146215;40.65060841733385
-4.595758122146215;40.68467713469507
-4.595758122146215;40.718728446055096
-4.595758122146215;40.75276234828597
-4.595758122146215;40.78677883828594
-4.595758122146215;40.820777912979345
-4.595758122146215;40.854759569316684
-4.595758122146215;40.88872380427453
-4.595758122146215;40.92267061485545
-4.595758122146215;40.956599998088066
-4.595758122146215;40.99051195102699
-4.5508423579402395;40.0
-4.5508423579402395;40.03439880201911
-4.5508423579402395;40.068780262485156
-4.5508423579402395;40.10314437776663
-4.5508423579402395;40.1374911442588
-4.5508423579402395;40.171820558383715
-4.5508423579402395;40.20613261659013
-4.5508423579402395;40.24042731535354
-4.5508423579402395;40.27470465117608
-4.5508423579402395;40.308964620586515
-4.5508423579402395;40.343207220140215
-4.5508423579402395;40.37743244641913
-4.5508423579402395;40.411640296031756
-4.5508423579402395;40.44583076561307
-4.5508423579402395;40.48000385182452
-4.5508423579402395;40.51415955135401
-4.5508423579402395;40.548297860915845
-4.5508423579402395;40.58241877725071
-4.5508423579402395;40.6165222971256
-4.5508423579402395;40.65060841733385
-4.5508423579402395;40.68467713469507
-4.5508423579402395;40.718728446055096
-4.5508423579402395;40.75276234828597
-4.5508423579402395;40.78677883828594
-4.5508423579402395;40.820777912979345
-4.5508423579402395;40.854759569316684
-4.5508423579402395;40.88872380427453
-4.5508423579402395;40.92267061485545
-4.5508423579402395;40.956599998088066
-4.5508423579402395;40.99051195102699
-4.505926593734263;40.0
-4.505926593734263;40.03439880201911
-4.505926593734263;40.068780262485156
-4.505926593734263;40.10314437776663
-4.505926593734263;40.1374911442588
-4.505926593734263;40.171820558383715
-4.505926593734263;40.20613261659013
-4.505926593734263;40.24042731535354
-4.505926593734263;40.27470465117608
-4.505926593734263;40.308964620586515
-4.505926593734263;40.343207220140215
-4.505926593734263;40.37743244641913
-4.505926593734263;40.411640296031756
-4.505926593734263;40.44583076561307
-4.505926593734263;40.48000385182452
-4.505926593734263;40.51415955135401
-4.505926593734263;40.548297860915845
-4.505926593734263;40.58241877725071
-4.505926593734263;40.6165222971256
-4.505926593734263;40.65060841733385
-4.505926593734263;40.68467713469507
-4.505926593734263;40.718728446055096
-4.505926593734263;40.75276234828597
-4.505926593734263;40.78677883828594
-4.505926593734263;40.820777912979345
-4.505926593734263;40.854759569316684
-4.505926593734263;40.88872380427453
-4.505926593734263;40.92267061485545
-4.505926593734263;40.956599998088066
-4.505926593734263;40.99051195102699
-4.461010829528287;40.0
-4.461010829528287;40.03439880201911
-4.461010829528287;40.068780262485156
-4.461010829528287;40.10314437776663
-4.461010829528287;40.1374911442588
-4.461010829528287;40.171820558383715
-4.461010829528287;40.20613261659013
-4.461010829528287;40.24042731535354
-4.461010829528287;40.27470465117608
-4.461010829528287;40.308964620586515
-4.461010829528287;40.343207220140215
-4.461010829528287;40.37743244641913
-4.461010829528287;40.411640296031756
-4.461010829528287;40.44583076561307
-4.461010829528287;40.48000385182452
-4.461010829528287;40.51415955135401
-4.461010829528287;40.548297860915845
-4.461010829528287;40.58241877725071
-4.461010829528287;40.6165222971256
-4.461010829528287;40.65060841733385
-4.461010829528287;40.68467713469507
-4.461010829528287;40.718728446055096
-4.461010829528287;40.75276234828597
-4.461010829528287;40.78677883828594
-4.461010829528287;40.820777912979345
-4.461010829528287;40.854759569316684
-4.461010829528287;40.88872380427453
-4.461010829528287;40.92267061485545
-4.461010829528287;40.956599998088066
-4.461010829528287;40.99051195102699
-4.416095065322311;40.0
-4.416095065322311;40.03439880201911
-4.416095065322311;40.068780262485156
-4.416095065322311;40.10314437776663
-4.416095065322311;40.1374911442588
-4.416095065322311;40.171820558383715
-4.416095065322311;40.20613261659013
-4.416095065322311;40.24042731535354
-4.416095065322311;40.27470465117608
-4.416095065322311;40.308964620586515
-4.416095065322311;40.343207220140215
-4.416095065322311;40.37743244641913
-4.416095065322311;40.411640296031756
-4.416095065322311;40.44583076561307
-4.416095065322311;40.48000385182452
-4.416095065322311;40.51415955135401
-4.416095065322311;40.548297860915845
-4.416095065322311;40.58241877725071
-4.416095065322311;40.6165222971256
-4.416095065322311;40.65060841733385
-4.416095065322311;40.68467713469507
-4.416095065322311;40.718728446055096
-4.416095065322311;40.75276234828597
-4.416095065322311;40.78677883828594
-4.416095065322311;40.820777912979345
-4.416095065322311;40.854759569316684
-4.416095065322311;40.88872380427453
-4.416095065322311;40.92267061485545
-4.416095065322311;40.956599998088066
-4.416095065322311;40.99051195102699
-4.371179301116335;40.0
-4.371179301116335;40.03439880201911
-4.371179301116335;40.068780262485156
-4.371179301116335;40.10314437776663
-4.371179301116335;40.1374911442588
-4.371179301116335;40.171820558383715
-4.371179301116335;40.20613261659013
-4.371179301116335;40.24042731535354
-4.371179301116335;40.27470465117608
-4.371179301116335;40.308964620586515
-4.371179301116335;40.343207220140215
-4.371179301116335;40.37743244641913
-4.371179301116335;40.411640296031756
-4.371179301116335;40.44583076561307
-4.371179301116335;40.48000385182452
-4.371179301116335;40.51415955135401
-4.371179301116335;40.548297860915845
-4.371179301116335;40.58241877725071
-4.371179301116335;40.6165222971256
-4.371179301116335;40.65060841733385
-4.371179301116335;40.68467713469507
-4.371179301116335;40.718728446055096
-4.371179301116335;40.75276234828597
-4.371179301116335;40.78677883828594
-4.371179301116335;40.820777912979345
-4.371179301116335;40.854759569316684
-4.371179301116335;40.88872380427453
-4.371179301116335;40.92267061485545
-4.371179301116335;40.956599998088066
-4.371179301116335;40.99051195102699
-4.326263536910359;40.0
-4.326263536910359;40.03439880201911
-4.326263536910359;40.068780262485156
-4.326263536910359;40.10314437776663
-4.326263536910359;40.1374911442588
-4.326263536910359;40.171820558383715
-4.326263536910359;40.20613261659013
-4.326263536910359;40.24042731535354
-4.326263536910359;40.27470465117608
-4.326263536910359;40.308964620586515
-4.326263536910359;40.343207220140215
-4.326263536910359;40.37743244641913
-4.326263536910359;40.411640296031756
-4.326263536910359;40.44583076561307
-4.326263536910359;40.48000385182452
-4.326263536910359;40.51415955135401
-4.326263536910359;40.548297860915845
-4.326263536910359;40.58241877725071
-4.326263536910359;40.6165222971256
-4.326263536910359;40.65060841733385
-4.326263536910359;40.68467713469507
-4.326263536910359;40.718728446055096
-4.326263536910359;40.75276234828597
-4.326263536910359;40.78677883828594
-4.326263536910359;40.820777912979345
-4.326263536910359;40.854759569316684
-4.326263536910359;40.88872380427453
-4.326263536910359;40.92267061485545
-4.326263536910359;40.956599998088066
-4.326263536910359;40.99051195102699
-4.2813477727043825;40.0
-4.2813477727043825;40.03439880201911
-4.2813477727043825;40.068780262485156
-4.2813477727043825;40.10314437776663
-4.2813477727043825;40.1374911442588
-4.2813477727043825;40.171820558383715
-4.2813477727043825;40.20613261659013
-4.2813477727043825;40.24042731535354
-4.2813477727043825;40.27470465117608
-4.2813477727043825;40.308964620586515
-4.2813477727043825;40.343207220140215
-4.2813477727043825;40.37743244641913
-4.2813477727043825;40.411640296031756
-4.2813477727043825;40.44583076561307
-4.2813477727043825;40.48000385182452
-4.2813477727043825;40.51415955135401
-4.2813477727043825;40.548297860915845
-4.2813477727043825;40.58241877725071
-4.2813477727043825;40.6165222971256
-4.2813477727043825;40.65060841733385
-4.2813477727043825;40.68467713469507
-4.2813477727043825;40.718728446055096
-4.2813477727043825;40.75276234828597
-4.2813477727043825;40.78677883828594
-4.2813477727043825;40.820777912979345
-4.2813477727043825;40.854759569316684
-4.2813477727043825;40.88872380427453
-4.2813477727043825;40.92267061485545
-4.2813477727043825;40.956599998088066
-4.2813477727043825;40.99051195102699
-4.236432008498407;40.0
-4.236432008498407;40.03439880201911
-4.236432008498407;40.068780262485156
-4.236432008498407;40.10314437776663
-4.236432008498407;40.1374911442588
-4.236432008498407;40.171820558383715
-4.236432008498407;40.20613261659013
-4.236432008498407;40.24042731535354
-4.236432008498407;40.27470465117608
-4.236432008498407;40.308964620586515
-4.236432008498407;40.343207220140215
-4.236432008498407;40.37743244641913
-4.236432008498407;40.411640296031756
-4.236432008498407;40.44583076561307
-4.236432008498407;40.48000385182452
-4.236432008498407;40.51415955135401
-4.236432008498407;40.548297860915845
-4.236432008498407;40.58241877725071
-4.236432008498407;40.6165222971256
-4.236432008498407;40.65060841733385
-4.236432008498407;40.68467713469507
-4.236432008498407;40.718728446055096
-4.236432008498407;40.75276234828597
-4.236432008498407;40.78677883828594
-4.236432008498407;40.820777912979345
-4.236432008498407;40.854759569316684
-4.236432008498407;40.88872380427453
-4.236432008498407;40.92267061485545
-4.236432008498407;40.956599998088066
-4.236432008498407;40.99051195102699
-4.191516244292431;40.0
-4.191516244292431;40.03439880201911
-4.191516244292431;40.068780262485156
-4.191516244292431;40.10314437776663
-4.191516244292431;40.1374911442588
-4.191516244292431;40.171820558383715
-4.191516244292431;40.20613261659013
-4.191516244292431;40.24042731535354
-4.191516244292431;40.27470465117608
-4.191516244292431;40.308964620586515
-4.191516244292431;40.343207220140215
-4.191516244292431;40.37743244641913
-4.191516244292431;40.411640296031756
-4.191516244292431;40.44583076561307
-4.191516244292431;40.48000385182452
-4.191516244292431;40.51415955135401
-4.191516244292431;40.548297860915845
-4.191516244292431;40.58241877725071
-4.191516244292431;40.6165222971256
-4.191516244292431;40.65060841733385
-4.191516244292431;40.68467713469507
-4.191516244292431;40.718728446055096
-4.191516244292431;40.75276234828597
-4.191516244292431;40.78677883828594
-4.191516244292431;40.820777912979345
-4.191516244292431;40.854759569316684
-4.191516244292431;40.88872380427453
-4.191516244292431;40.92267061485545
-4.191516244292431;40.956599998088066
-4.191516244292431;40.99051195102699
-4.146600480086454;40.0
-4.146600480086454;40.03439880201911
-4.146600480086454;40.068780262485156
-4.146600480086454;40.10314437776663
-4.146600480086454;40.1374911442588
-4.146600480086454;40.171820558383715
-4.146600480086454;40.20613261659013
-4.146600480086454;40.24042731535354
-4.146600480086454;40.27470465117608
-4.146600480086454;40.308964620586515
-4.146600480086454;40.343207220140215
-4.146600480086454;40.37743244641913
-4.146600480086454;40.411640296031756
-4.146600480086454;40.44583076561307
-4.146600480086454;40.48000385182452
-4.146600480086454;40.51415955135401
-4.146600480086454;40.548297860915845
-4.146600480086454;40.58241877725071
-4.146600480086454;40.6165222971256
-4.146600480086454;40.65060841733385
-4.146600480086454;40.68467713469507
-4.146600480086454;40.718728446055096
-4.146600480086454;40.75276234828597
-4.146600480086454;40.78677883828594
-4.146600480086454;40.820777912979345
-4.146600480086454;40.854759569316684
-4.146600480086454;40.88872380427453
-4.146600480086454;40.92267061485545
-4.146600480086454;40.956599998088066
-4.146600480086454;40.99051195102699
-4.101684715880479;40.0
-4.101684715880479;40.03439880201911
-4.101684715880479;40.068780262485156
-4.101684715880479;40.10314437776663
-4.101684715880479;40.1374911442588
-4.101684715880479;40.171820558383715
-4.101684715880479;40.20613261659013
-4.101684715880479;40.24042731535354
-4.101684715880479;40.27470465117608
-4.101684715880479;40.308964620586515
-4.101684715880479;40.343207220140215
-4.101684715880479;40.37743244641913
-4.101684715880479;40.411640296031756
-4.101684715880479;40.44583076561307
-4.101684715880479;40.48000385182452
-4.101684715880479;40.51415955135401
-4.101684715880479;40.548297860915845
-4.101684715880479;40.58241877725071
-4.101684715880479;40.6165222971256
-4.101684715880479;40.65060841733385
-4.101684715880479;40.68467713469507
-4.101684715880479;40.718728446055096
-4.101684715880479;40.75276234828597
-4.101684715880479;40.78677883828594
-4.101684715880479;40.820777912979345
-4.101684715880479;40.854759569316684
-4.101684715880479;40.88872380427453
-4.101684715880479;40.92267061485545
-4.101684715880479;40.956599998088066
-4.101684715880479;40.99051195102699
-4.056768951674503;40.0
-4.056768951674503;40.03439880201911
-4.056768951674503;40.068780262485156
-4.056768951674503;40.10314437776663
-4.056768951674503;40.1374911442588
-4.056768951674503;40.171820558383715
-4.056768951674503;40.20613261659013
-4.056768951674503;40.24042731535354
-4.056768951674503;40.27470465117608
-4.056768951674503;40.308964620586515
-4.056768951674503;40.343207220140215
-4.056768951674503;40.37743244641913
-4.056768951674503;40.411640296031756
-4.056768951674503;40.44583076561307
-4.056768951674503;40.48000385182452
-4.056768951674503;40.51415955135401
-4.056768951674503;40.548297860915845
-4.056768951674503;40.58241877725071
-4.056768951674503;40.6165222971256
-4.056768951674503;40.65060841733385
-4.056768951674503;40.68467713469507
-4.056768951674503;40.718728446055096
-4.056768951674503;40.75276234828597
-4.056768951674503;40.78677883828594
-4.056768951674503;40.820777912979345
-4.056768951674503;40.854759569316684
-4.056768951674503;40.88872380427453
-4.056768951674503;40.92267061485545
-4.056768951674503;40.956599998088066
-4.056768951674503;40.99051195102699
-4.011853187468526;40.0
-4.011853187468526;40.03439880201911
-4.011853187468526;40.068780262485156
-4.011853187468526;40.10314437776663
-4.011853187468526;40.1374911442588
-4.011853187468526;40.171820558383715
-4.011853187468526;40.20613261659013
-4.011853187468526;40.24042731535354
-4.011853187468526;40.27470465117608
-4.011853187468526;40.308964620586515
-4.011853187468526;40.343207220140215
-4.011853187468526;40.37743244641913
-4.011853187468526;40.411640296031756
-4.011853187468526;40.44583076561307
-4.011853187468526;40.48000385182452
-4.011853187468526;40.51415955135401
-4.011853187468526;40.548297860915845
-4.011853187468526;40.58241877725071
-4.011853187468526;40.6165222971256
-4.011853187468526;40.65060841733385
-4.011853187468526;40.68467713469507
-4.011853187468526;40.718728446055096
-4.011853187468526;40.75276234828597
-4.011853187468526;40.78677883828594
-4.011853187468526;40.820777912979345
-4.011853187468526;40.854759569316684
-4.011853187468526;40.88872380427453
-4.011853187468526;40.92267061485545
-4.011853187468526;40.956599998088066
-4.011853187468526;40.99051195102699
